date,rating,review
1년 전,별표 5개,"봄과 가을에는 야간에도 운영해요 미리 예매를 해야합니다 하루에 3,000명만 예약을 받아서 저녁7시부터 9시30까지 둘러볼수 있어요. 외국인 분들은 현장 예매가 가능합니다. 저도 터음으로 야간에 가보았는데 너무 다른느낌! 드라마 보는 듯한 느낌이 가득했어요. 따스한 누런 불빛에 비치는 창호지와 간살들 ~~ 밤에 보는 경회루는 너무 멋져서 사진 잘 안찍는 저도 연신 셔터를 다다다다ㅏㄷ다다 . 다음에는 꼭 창경궁이나 덕수궁 야간 꼭 해볼래요"
1년 전,별표 5개,대한민국 최고의 여행지로 조선의 법궁이며 정궁인 경복궁 서울 여행 반드시 방문해야 할 필수 여행지 1위라고 해도 과언이 아닐것입이다 조선을 개국하며 정도전이 한양 천도와 함께 건설한 대표 궁이 경복궁으로 인근에 다양한 여행지와 연계되는 중심지에 위치함 경복궁 입구에서는 옛 조선시대 궁궐을 지키는 수문장의 교대식이 거행되어 방문하는 여행객에게 볼 거리를 제공합니다
8개월 전,별표 5개,외국인들은 꼭 가면 좋은 곳 진짜 아름다움
1년 전,별표 5개,"20일 일요일 경복궁 2인 방문 전날은 비가와서 걱정이었는데 다행히 날씨도 좋아서 사진도 잘나옴 ㅎ.ㅎ 지하철이 바로옆에도 있어서 편하게 왔어요 진짜 딱 산책하기좋고, 사진찍기좋은곳 관광지라 외국인도 엄청 많았어요! 문제는 앞에서 시위? 하는지 조금 소음이 있다는거..  전반적으로 엄청 색다른 경험이었음! 사실 여기는 워낙 유명하니 추천함!"
2년 전,별표 5개,"조선 왕조의 대표적인 궁궐입니다. 유럽의 건축물처럼 높거나 화려하진 않으나, 넓은 공간 내에 자연과의 배치가 아름다운 궁궐입니다. 매우 넓은 편이라 다 돌아볼려면 2~3시간이 필요합니다. 추천 코스는 근정전을 보시고, 바로 왼쪽 경회루로 나가서 보신 후, 경회루 연못길을 따라 계속 향원정까지 올라가서 감상하시는 코스를 추천 드립니다. 나머지 궁궐 건물은 내려오시면서 천천히 살펴보셔도 됩니다. 시간이 아주 여유 있다면 근정전 부터 차근차근 보시고 청와대 건물까지 구경하실 수 있는데, 거의 하루 코스입니다. 가끔 건청전 내부 개방을 하는 기간이 있는데 꼭 방문하셔서 관람하시길 바랍니다. 왕족들이 쓰던 생활 소품들이 같이 전시되어 있고, 사진 찍기 좋은 포토존도 많이 있습니다. 주말은 외국인 관광객 포함 사람이 많은 편이니 미리 인터넷으로 발권을 하고 가시는 것을 추천합니다. 오전 10시 넘어가면 사람이 꽤 많고, 매표를 위한 줄도 긴 편입니다."
1년 전,별표 5개,그냥 가도 좋지만 야간 관람은 꼭 가보세요!! 올해는 9월 11일부터 10월 27일까지고 무료관람대상자가 아니면 현장예매는 외국인만 가능합니다
3년 전,별표 4개,"날씨가 좋아서 더웠지만 엄청나게 아름다운 풍경이었다. 광화문 앞이 공사중이라 아쉬웠다.  옆에 고궁박물관이 있으니 잠시 들렸다가도 좋다.  광화문에서 직진해서 쭉 감상하는게 좋다. 마지막에 큰 연못의 경치가 굉장히 좋다.  집 옆에 있지만 가까워서 한 번도 안 가봤는데 정말 좋았다. 24세 이하이거나 65세 이상, 서대문구 거주, 한복 착용 등. 할인이나 무료로 들어갈 수도 있으니 찾아보시면 좋다. 5대 궁궐이 월, 화에 쉬니 한꺼번에 보고 싶다면 수~일에 가도록 하자."
4년 전,별표 5개,"언제가도 웅장하고 예쁜 곳이지만 야간개장은 또 다른 아름다움이 있습니다. 주차장도 잘되어 있고 한복입으면 입장료가 무료이다보니 한복 입은 사람들도 많습니다. 가족, 친구, 연인끼리 꼭 한번 가보는거 추천드립니다."
2년 전,별표 5개,"A 14th century palace everyone must see in their lifetime, whether they're a Korean citizen or tourist. Things you should know  I. SERVICE The entry of Gyeongbokgong Palace is free. Outside of the entryway you'll notice pressurized air hoses to help remove dust and debris off your shoes from the dirt covered walkways within the grounds. II. QUALITY The landmark is very well maintained. Gyeonghoeru is two stories and surrounded by a man-made pond. It's beautiful and worth seeing night or day. IV. CAPACITY The middle of the day, anytime of the week, seems to be when the palace is most crowded. You'll notice a lot of people come here dressed in traditional clothes. Tourist groups seem to be extremely large and common.  14세기 궁전인 경복궁은 모든 한국 시민과 관광객이 평생에 한 번은 봐야 할 명소입니다. 알아야 할 사항은 다음과 같습니다  I. 서비스 경복궁의 입장은 무료입니다. 입구 외부에는 신발에서 땅에 묻은 먼지와 이물질을 제거하기 위한 압축 공기 호스가 있습니다. II. 품질 이 랜드마크는 매우 잘 유지되고 있습니다. 경회루는 두 층으로 구성되어 있으며 인공 연못으로 둘러싸여 있습니다. 낮이나 밤에 관람할 가치가 있는 아름다운 곳입니다. IV. 수용 인원 낮의 중간, 어떤 날이든 궁전이 가장 혼잡한 때로 보입니다. 많은 사람들이 여기에 전통 의상을 입고 오는 것을 알 수 있습니다. 관광 그룹은 매우 크고 흔한 것 같습니다."
6개월 전,별표 5개,비오는 날 답사는 생각지 못하게 아름다운 궁궐을 다시보게 되었습니다.
1년 전,별표 5개,"경복궁은 대한민국 조선왕조의 법궁(정궁)으로 대표적인 궁궐입니다. 물론 대부분 소실되어 복원한 건축물들이지만 그래도 한번씩 가보면 아주 좋습니다. 외국인 포함해서 서울에 방문한 사람들은 한번쯤은 와야하고, 오게되는 곳입니다. 주변에 경복궁, 덕수궁, 시청광장 등 가볼 곳이 밀집되어 있으니 함께 둘러보시면 좋아요."
8개월 전,별표 5개,가을엔 꼭 가야할 곳 지금은 너무너무 사람이 많지만 예전보다 행사도 많고 더 볼거리가 많아진
1년 전,별표 5개,"방문 했었을 때가 설날이라서 그랬던지, 입장료는 무료였던 것으로 기억이 납니다. 대충, 내부는 사진과 같이 잘 보존이 되어있다는 걸 보여줍니다."
2년 전,별표 4개,"벚꽃과 진달래, 개나리 등 각종 봄꽃들이 한창 피어 올라 산책하기 좋은 고궁. 외국인 등 관광객들이 많이 방문하는 인기 있는 명소입니다."
2년 전,별표 5개,"오랜만에 경복궁,, 오늘은 무료 입장. 날씨도 좋고 우연히 방문하게됨. 외국 손님이 많아 K 관광 의 저력을 느낌"
1년 전,별표 5개,"내가 경복궁 가이드가 되어줄게. 자, 상상해봐   지금 우리는 조선의 중심, 왕이 살던 궁궐 경복궁 앞에 서 있어. 조선 시대의 정궁(정식 궁궐)이자, 가장 크고 아름다운 궁이야.  ---  1. 흥례문 (정문)  여기가 경복궁의 정문인 흥례문이야. '경사를 맞이하는 문'이라는 뜻이지. 이 문을 지나면 큰 마당과 함께 중심 건물들이 펼쳐져.  ---  2. 근정전 (근정문 지나서)  여기 보이는 이 건물이 근정전, 왕이 공식 행사를 하던 곳이야. 외국 사신을 맞거나, 신하들과 조회(조례)를 할 때 쓰였지. 정면에서 보면, 좌우로 펼쳐진 기둥들과 지붕 곡선이 진짜 멋지지?    재미 포인트  근정전 안쪽 천장엔 용이 여섯 마리나 있어. 왕의 권위를 상징하는 거야!  ---  3. 사정전  근정전 뒤쪽에 있는 사정전은 왕이 실제 정무를 보던 곳이야. 근정전은 공식 행사용이라 실무는 여기서 진행했지. 보다 아담하고 실용적인 구조야.  ---  4. 강녕전   교태전  여긴 왕과 왕비의 침전(침실)이야.  강녕전  왕의 공간  교태전  왕비의 공간  교태전 뒤에는 아미산이라는 아름다운 화단이 있어. 작은 굴뚝들 장식이 진짜 예뻐서 인스타 명소로도 유명하지.  ---  5. 향원정   경회루  이제 바깥으로 나가서 향원정을 보자. 연못 안에 있는 작은 정자로, 조용히 책 읽기 좋은 왕의 휴식처였어. 그리고 경회루, 큰 연못 위에 세운 누각은 잔치 장소였지. 중요한 국가 행사나 외국 사신 환영 행사 때 여기서햇어"
1년 전,별표 5개,"Gyeongbokgung Palace is a historic palace located in Seoul, the capital of South Korea. It was built in 1395 by King Taejo, the first king of the Joseon Dynasty. The name 'Gyeongbokgung' means 'the palace of supreme happiness'. The palace was used for many years as the main palace of the Joseon Dynasty.  Although it was greatly damaged during the Japanese occupation, it was restored over time. Today, the palace is an important tourist attraction and cultural symbol that reflects the history of Korea. There is also the National Palace Museum and the Korean Folk Museum. Visitors who enter with the traditional dress hanbok are offered free admission.  Gyeongbokgung Sarayı, Güney Kore nin başkenti Seul de yer alan tarihi bir saraydır. 1395 yılında Joseon Hanedanı nın ilk kralı Kral Taejo tarafından inşa edilmiştir.  Gyeongbokgung  ismi  Yüce mutluluğun sarayı  anlamına gelir. Saray, Joseon Hanedanı nın ana sarayı olarak uzun yıllar kullanılmıştır.  Japon işgali döneminde büyük zarar görse de zamanla restore edilmiştir. Günümüzde saray, Kore nin tarihini yansıtan önemli bir turistik mekân ve kültürel simgedir. İçinde Ulusal Saray Müzesi ve Kore Halk Müzesi de bulunmaktadır. Geleneksel kıyafet olan hanbok ile giriş yapan ziyaretçilere ücretsiz giriş imkânı sunulur.  경복궁은 대한민국의 수도인 서울에 위치한 역사적인 궁궐입니다. 이 건물은 조선의 초대 왕인 태조 왕건이 1395년에 건립했습니다. 경복궁이란 이름은 '최고의 행복을 상징하는 궁전'이라는 뜻입니다. 이 궁궐은 오랜 세월 조선왕조의 정궁으로 사용되었습니다.  일본의 점령 기간 동안 심하게 손상되었지만, 시간이 지나면서 복원되었습니다. 오늘날 이 궁궐은 한국의 역사를 반영하는 중요한 관광 명소이자 문화적 상징입니다. 이곳에는 국립고궁박물관과 조선인민박물관도 있습니다. 한복(전통의상)을 입은 방문객은 무료입장이 가능합니다.  gyeongboggung-eun daehanmingug-ui sudoin seoul-e wichihan yeogsajeog-in gung-gwol-ibnida. i geonmul-eun joseon-ui chodae wang-in taejo wang-geon-i 1395nyeon-e geonlibhaessseubnida. gyeongboggung-ilan ileum-eun 'choegoui haengbog-eul sangjinghaneun gungjeon'ilaneun tteus-ibnida. i gung-gwol-eun olaen sewol joseon-wangjoui jeong-gung-eulo sayongdoeeossseubnida.  ilbon-ui jeomlyeong gigan dong-an simhage sonsangdoeeossjiman, sigan-i jinamyeonseo bog-wondoeeossseubnida. oneulnal i gung-gwol-eun hangug-ui yeogsaleul ban-yeonghaneun jung-yohan gwangwang myeongsoija munhwajeog sangjing-ibnida. igos-eneun guglibgogungbagmulgwangwa joseon-inminbagmulgwando issseubnida. hanbog(jeontong-uisang)eul ib-eun bangmungaeg-eun mulyoibjang-i ganeunghabnida."
2년 전,별표 5개,"관광지인 만큼 사람이 많습니다! (외국인이 거의 80프로) 한복 입고 입장하면 무료, 아닐 경우엔 3000원의 입장료가 들어갑니다! 입장료 내도 아깝지 않아유 볼게 많아요! 하지만 겨울보단 봄이나 가을에 보는 거 추천합니다 친구나 연인끼리 저렴하지만 고풍스러운 데이트 원하시면 추천이에요 또 근처 고궁박물관 있으니 황실 유물도 같이 보는 거 좋아요!"
2년 전,별표 5개,그동안 일반인에게 개방하지 않아서 먼 발치에서 만 보던 경회루를 사전예약으로 소수 인원에게 개방하는 기회을 잡아서 친람하는 기쁨을 누릴 수 있었다. 한국에서 가장 큰 목조건물이자 국보인 경회루~~ 2층 누각에 올라 주위를 둘러보니 탄성이 절로 나온다. 죽기전에 볼 100 군데 명소로 강추~~
2년 전,별표 5개,사계절 모두 고즈넉한 풍경을 느낄 수 있습니다. 궁중문화축전때는 방문객들이 많기는 했지만서도.  그래도.한복의 아름다움까지 느낄 수 있는 곳이라 추천드립니다
2년 전,별표 4개,"외국사는 조카를 위한 방문. 10시 2시 수문장교대식 너무 좋았던 서울필수투어. 경복궁  주차장 앞 한복대여점은 다른곳에 비해 너무 비싸다. 35,000원에 머리세팅별도 요금 부과. 앞으로는 인근 15,000원 대여점에서 대여후 주차를 해야겠다."
2개월 전,별표 5개,경치가 너무 아름다워서 정말 기쁩니다.
2년 전,별표 5개,우리나라의 대표 관광지라고 할만한곳 입니다. 이제는 한국인 보다 외국인들이 더 많이 보이는것 같습니다. 경복궁에 다른곳들도 너무 좋고 훌륭하지만 특히 경회루가 경복궁 관광에 백미인것 같습니다. 사진이나 영상으로 보는것과 실제로 보는것과 차이가 있다는 말을 이해할수 있을 정도로 압도되는것이 있는것 같았습니다. 진짜 한번 가 보는것을 추천 드립니다.
1년 전,별표 5개,"조선 시대를 대표하는 궁궐로 국내외의 많은 방문객이 찾는다. 한복을 입으면 무료입장이 가능하여 한복을 입은 사람도 많다. 한복 무료입장은 야간개장 때도 동일하게 적용. 문과 전각이 직선으로 놓여진 구조를 가지고 있는데, 산을 그대로 끼고 전각을 건설한 창덕궁과 비교되는 점이다. 임진왜란 때 소실된 후 흥선대원이 중건하며 초기보다 더욱 커졌으나, 일제강점기를 거치면서 많은 전각이 헐리게 되고 조선총독부 청사도 경복궁 내부에 짓는 등 큰 훼손이 있었다. 다만 지금도 복원 사업을 진행 중이어서 방문할 때마 모습이 조금씩은 바뀌고 있다. 경회루나 교태전 등 내부 입장이 가능한 곳도 있는데 홈페이지를 통해 특별관람을 예약해야 가능하다."
